performance_id,campaign_id,date,impressions,clicks,likes,comments,shares,conversions,revenue_generated
PERF_02673,CMP_812,2025-04-06,197982,9059.0,28557,4734,2240,498.0,164607.0
PERF_02674,CMP_485,2022-04-01,191160,2878.0,25575,3791,2340,500.0,115694.0
PERF_02675,CMP_253,2022-11-26,79602,4148.0,11592,765,313,121.0,0.0
PERF_02676,CMP_937,2024-04-27,189528,17396.0,19212,1551,1509,251.0,137038.0
PERF_02677,CMP_518,2023-03-14,92677,6618.0,6936,857,366,86.0,167645.0
PERF_02678,CMP_498,2023-10-06,197464,16731.0,25154,3778,871,231.0,268065.0
PERF_02679,CMP_122,2024-11-05,110656,9670.0,7786,799,590,204.0,449751.0
PERF_02680,CMP_401,2024-06-30,73367,8671.0,10589,1516,586,209.0,232734.0
PERF_02681,CMP_238,2024-01-15,71664,6945.0,4167,500,110,81.0,336078.0
PERF_02682,CMP_006,2022-07-31,95792,1116.0,7056,1339,596,155.0,254426.0
PERF_02683,CMP_807,2023-06-10,39161,932.0,2377,215,87,27.0,220821.0
PERF_02684,CMP_583,2022-09-18,144572,3868.0,4967,313,413,221.0,317985.0
PERF_02685,CMP_845,2024-02-10,197925,9736.0,13142,1790,443,496.0,363260.0
PERF_02686,CMP_613,2022-09-10,75201,,2363,162,174,313.0,103532.0
PERF_02687,CMP_785,2025-04-05,145292,2736.0,5677,495,502,219.0,119146.0
PERF_02688,CMP_011,2023-01-07,178515,13307.0,10242,1855,616,91.0,277947.0
PERF_02689,CMP_858,2022-07-13,73673,5491.0,5493,293,287,132.0,10587.0
PERF_02690,CMP_810,2023-09-15,26779,2673.0,3992,308,131,449.0,103798.0
PERF_02691,CMP_425,2022-11-18,22564,2216.0,998,179,29,205.0,0.0
PERF_02692,CMP_379,2022-06-18,196028,22468.0,14722,2555,576,72.0,0.0
PERF_02693,CMP_644,2023-01-29,101938,1612.0,2813,209,281,103.0,0.0
PERF_02694,CMP_040,2023-06-23,145378,14695.0,14679,2742,351,45.0,18004.0
PERF_02695,CMP_887,2023-12-21,56012,2395.0,7941,1365,311,384.0,392925.0
PERF_02696,CMP_436,2023-05-07,155584,,18522,2467,437,383.0,0.0
PERF_02697,CMP_694,2024-09-14,41786,3913.0,5941,906,411,384.0,379409.0
PERF_02698,CMP_999,2025-01-01,68730,1432.0,7164,1266,507,420.0,455733.0
PERF_02699,CMP_372,2024-04-18,3470,274.0,104,20,4,172.0,371235.0
PERF_02700,CMP_922,2022-04-06,6933,429.0,288,37,25,227.0,2815.0
PERF_02701,CMP_594,2023-06-06,37071,3548.0,3626,211,138,57.0,56461.0
PERF_02702,CMP_788,2023-08-24,8206,580.0,710,118,40,427.0,469586.0
PERF_02703,CMP_852,2024-08-12,178431,13476.0,21155,3068,1073,246.0,64236.0
PERF_02704,CMP_796,2025-04-25,52895,3351.0,6816,382,615,286.0,472686.0
PERF_02705,CMP_450,2024-06-15,2828,84.0,161,8,12,281.0,185495.0
PERF_02706,CMP_443,2022-02-04,132203,1779.0,5560,492,497,99.0,71754.0
PERF_02707,CMP_921,2022-09-15,104615,12139.0,4299,746,220,19.0,202563.0
PERF_02708,CMP_055,2023-08-09,176345,16572.0,16169,2862,659,341.0,204913.0
PERF_02709,CMP_003,2022-09-05,179845,,5146,735,151,295.0,480404.0
PERF_02710,CMP_765,2025-05-01,183709,16964.0,24630,1756,1126,376.0,0.0
PERF_02711,CMP_593,2023-10-09,79169,7962.0,5580,282,525,111.0,25337.0
PERF_02712,CMP_741,2023-08-08,171073,11546.0,9159,1531,389,,365295.0
PERF_02713,CMP_817,2025-03-12,163530,11316.0,7992,563,506,149.0,116548.0
PERF_02714,CMP_144,2022-10-24,3678,158.0,124,14,10,,166880.0
PERF_02715,CMP_076,2023-04-26,13281,,901,54,52,186.0,375502.0
PERF_02716,CMP_273,2024-12-19,102747,8919.0,7454,1260,286,444.0,453199.0
PERF_02717,CMP_197,2024-04-21,61993,2732.0,1970,99,42,60.0,145775.0
PERF_02718,CMP_590,2023-10-30,111260,4289.0,16596,2051,1420,299.0,449540.0
PERF_02719,CMP_975,2023-08-17,84901,5261.0,7788,764,632,442.0,0.0
PERF_02720,CMP_646,2023-08-08,118713,13039.0,7459,483,288,190.0,261964.0
PERF_02721,CMP_217,2022-06-03,26811,1274.0,1441,153,137,23.0,426773.0
PERF_02722,CMP_628,2022-08-21,122073,3379.0,14095,744,615,149.0,
PERF_02723,CMP_247,2024-04-18,74448,4207.0,5965,424,290,226.0,0.0
PERF_02724,CMP_293,2022-07-10,54365,909.0,4621,315,234,134.0,253017.0
PERF_02725,CMP_037,2025-03-13,127131,10565.0,3554,229,161,116.0,408013.0
PERF_02726,CMP_756,2024-10-08,116946,4983.0,3447,328,302,361.0,95931.0
PERF_02727,CMP_603,2024-08-19,14057,391.0,596,53,47,350.0,78332.0
PERF_02728,CMP_481,2024-04-18,49742,3534.0,6387,1274,357,219.0,6392.0
PERF_02729,CMP_567,2025-01-25,172102,18614.0,18727,1340,1791,440.0,109279.0
PERF_02730,CMP_750,2023-04-27,55590,4999.0,8099,891,432,70.0,66735.0
PERF_02731,CMP_641,2023-08-05,139677,8022.0,11944,1448,288,458.0,16838.0
PERF_02732,CMP_277,2024-02-20,136531,15160.0,12018,1310,893,90.0,0.0
PERF_02733,CMP_182,2023-04-26,98128,9372.0,5275,538,116,268.0,317661.0
PERF_02734,CMP_661,2025-02-19,125325,4010.0,9318,583,860,305.0,225953.0
PERF_02735,CMP_112,2022-12-20,3315,147.0,360,57,19,29.0,
PERF_02736,CMP_893,2023-02-28,132022,,8548,630,752,300.0,15481.0
PERF_02737,CMP_987,2022-12-13,139141,5365.0,18068,2195,1604,383.0,239782.0
PERF_02738,CMP_456,2023-08-03,55065,1642.0,6156,469,440,246.0,0.0
PERF_02739,CMP_243,2024-09-14,20663,2106.0,2643,390,156,310.0,0.0
PERF_02740,CMP_246,2024-08-10,28946,1636.0,794,74,55,278.0,152493.0
PERF_02741,CMP_743,2024-06-04,145831,7941.0,13409,735,456,53.0,304345.0
PERF_02742,CMP_918,2022-03-20,55350,4112.0,6909,539,634,,299130.0
PERF_02743,CMP_586,2023-10-28,4647,95.0,684,61,50,137.0,41596.0
PERF_02744,CMP_664,2024-12-10,111704,7830.0,14843,1745,1346,388.0,0.0
PERF_02745,CMP_681,2022-04-10,22072,1192.0,998,182,23,175.0,494544.0
PERF_02746,CMP_506,2022-05-20,77337,5735.0,3644,408,206,129.0,198517.0
PERF_02747,CMP_149,2025-05-17,59687,6196.0,7890,915,513,400.0,127702.0
PERF_02748,CMP_188,2023-01-25,2397,166.0,346,18,17,475.0,32911.0
PERF_02749,CMP_578,2022-04-24,92696,7205.0,9237,1828,424,357.0,388008.0
PERF_02750,CMP_347,2023-08-24,59947,1438.0,6659,1323,395,276.0,84920.0
PERF_02751,CMP_606,2023-02-02,102611,3534.0,10752,1018,879,418.0,66765.0
PERF_02752,CMP_827,2024-01-20,189357,10637.0,13513,1346,455,441.0,338914.0
PERF_02753,CMP_224,2023-05-07,94296,11079.0,9095,815,726,300.0,238315.0
PERF_02754,CMP_859,2022-06-05,1149,75.0,104,9,2,383.0,191519.0
PERF_02755,CMP_480,2022-11-12,6688,191.0,608,91,57,289.0,443731.0
PERF_02756,CMP_190,2022-08-27,156981,2372.0,6938,427,344,422.0,463483.0
PERF_02757,CMP_662,2022-04-25,63441,4958.0,3573,469,332,299.0,472205.0
PERF_02758,CMP_303,2023-06-12,92356,10647.0,4815,365,465,125.0,22357.0
PERF_02759,CMP_668,2024-04-29,99104,10866.0,12357,1255,1209,58.0,383408.0
PERF_02760,CMP_626,2024-02-02,89511,3688.0,11055,1685,250,437.0,265395.0
PERF_02761,CMP_026,2023-04-09,146328,14477.0,8344,1397,583,386.0,102055.0
PERF_02762,CMP_965,2024-04-12,78212,8093.0,5571,414,301,3.0,14973.0
PERF_02763,CMP_808,2022-02-27,148935,13721.0,13402,1966,399,425.0,142277.0
PERF_02764,CMP_616,2024-02-10,71837,1433.0,9652,565,795,384.0,165131.0
PERF_02765,CMP_956,2024-04-19,158586,12310.0,22785,1542,898,254.0,40454.0
PERF_02766,CMP_666,2024-12-11,121530,5345.0,8302,614,768,196.0,407257.0
PERF_02767,CMP_254,2025-03-14,169012,3417.0,7843,919,547,,0.0
PERF_02768,CMP_970,2024-07-05,48398,2589.0,1446,121,84,118.0,68165.0
PERF_02769,CMP_054,2023-01-04,72845,4522.0,2888,513,203,204.0,54941.0
PERF_02770,CMP_634,2023-04-03,184820,,18612,1266,1576,117.0,0.0
PERF_02771,CMP_376,2023-05-29,156475,4290.0,18219,2367,755,447.0,0.0
PERF_02772,CMP_158,2023-04-06,51083,1444.0,1724,177,66,169.0,167616.0
PERF_02773,CMP_703,2022-08-11,72016,2382.0,8666,563,616,153.0,442091.0
PERF_02774,CMP_391,2024-03-17,136639,14162.0,11349,1574,805,133.0,67505.0
PERF_02775,CMP_323,2024-06-24,182514,16706.0,24054,1755,660,279.0,430202.0
PERF_02776,CMP_068,2022-11-14,165700,16200.0,10235,1942,852,302.0,487366.0
PERF_02777,CMP_474,2023-05-23,80301,7619.0,6649,373,395,195.0,104952.0
PERF_02778,CMP_009,2022-07-09,62467,5830.0,6031,1193,328,48.0,324753.0
PERF_02779,CMP_989,2024-03-13,15984,451.0,1290,169,55,221.0,464166.0
PERF_02780,CMP_313,2025-02-05,88436,7076.0,10800,1122,671,98.0,284894.0
PERF_02781,CMP_031,2024-06-11,85053,7394.0,9558,1162,500,88.0,0.0
PERF_02782,CMP_565,2022-09-21,70763,3804.0,2568,353,85,156.0,453074.0
PERF_02783,CMP_309,2023-09-17,194229,9916.0,23724,2580,1528,88.0,184691.0
PERF_02784,CMP_888,2022-07-09,198913,4314.0,8719,1389,637,325.0,397850.0
PERF_02785,CMP_376,2023-05-20,118236,3420.0,8684,1201,348,92.0,48521.0
PERF_02786,CMP_688,2024-05-18,43605,1614.0,2422,225,159,304.0,0.0
PERF_02787,CMP_238,2023-11-12,159724,13934.0,11863,896,895,20.0,0.0
PERF_02788,CMP_172,2022-04-25,1064,41.0,136,13,11,492.0,226605.0
PERF_02789,CMP_570,2022-12-29,49525,858.0,6372,937,137,118.0,27163.0
PERF_02790,CMP_330,2024-06-02,23125,1693.0,1200,197,75,90.0,0.0
PERF_02791,CMP_499,2024-04-11,122551,,17580,1464,1550,355.0,0.0
PERF_02792,CMP_069,2025-03-26,139641,3601.0,11612,645,603,204.0,0.0
PERF_02793,CMP_034,2022-09-11,15389,956.0,1179,81,50,362.0,493512.0
PERF_02794,CMP_559,2023-01-30,3706,43.0,230,27,8,216.0,0.0
PERF_02795,CMP_860,2024-06-04,173762,4539.0,8511,567,839,453.0,216150.0
PERF_02796,CMP_589,2023-02-28,4258,343.0,523,46,40,494.0,72941.0
PERF_02797,CMP_708,2025-02-03,188542,3941.0,12324,2279,530,468.0,242050.0
PERF_02798,CMP_928,2022-10-12,122614,7563.0,16714,2147,971,215.0,395291.0
PERF_02799,CMP_974,2024-08-08,111622,11659.0,5256,460,228,319.0,430281.0
PERF_02800,CMP_371,2022-11-10,113346,11218.0,9242,1652,258,281.0,46373.0
PERF_02801,CMP_861,2025-03-14,163456,12701.0,7280,691,252,451.0,294791.0
PERF_02802,CMP_817,2025-03-26,117731,5161.0,14162,873,845,112.0,225605.0
PERF_02803,CMP_959,2024-03-10,52477,3416.0,3701,326,242,5.0,459304.0
PERF_02804,CMP_657,2024-06-23,141526,7171.0,6977,1230,215,286.0,148258.0
PERF_02805,CMP_060,2023-12-03,46339,1471.0,3540,551,88,6.0,2684.0
PERF_02806,CMP_723,2022-11-22,89841,3143.0,12009,1727,540,379.0,92425.0
PERF_02807,CMP_400,2023-07-14,103449,9297.0,5222,872,356,427.0,305900.0
PERF_02808,CMP_113,2024-09-03,126031,8658.0,6810,777,302,433.0,216254.0
PERF_02809,CMP_688,2024-06-24,25605,1082.0,2028,392,125,141.0,27858.0
PERF_02810,CMP_628,2022-07-26,191773,9832.0,17353,2042,1251,438.0,218913.0
PERF_02811,CMP_128,2022-12-14,109552,11327.0,4062,737,326,206.0,425219.0
PERF_02812,CMP_557,2023-06-27,97401,8035.0,13119,827,653,264.0,300501.0
PERF_02813,CMP_253,2022-09-10,16678,440.0,1364,210,90,56.0,0.0
PERF_02814,CMP_835,2023-10-21,88692,1287.0,7013,1235,455,10.0,124830.0
PERF_02815,CMP_192,2023-06-19,108976,10115.0,8248,829,189,361.0,140989.0
PERF_02816,CMP_950,2023-08-28,112360,8442.0,5835,315,342,225.0,12667.0
PERF_02817,CMP_736,2024-11-28,107050,6616.0,13155,2443,839,69.0,97159.0
PERF_02818,CMP_807,2023-06-25,108560,11687.0,8880,1209,377,41.0,405277.0
PERF_02819,CMP_580,2023-12-26,119521,7875.0,10269,1020,618,168.0,424801.0
PERF_02820,CMP_389,2022-08-22,13239,696.0,1558,211,56,348.0,366101.0
PERF_02821,CMP_983,2022-08-11,182822,14254.0,23806,3889,2356,12.0,166104.0
PERF_02822,CMP_303,2023-06-17,168164,7650.0,3842,578,169,70.0,0.0
PERF_02823,CMP_435,2022-11-22,183050,11000.0,9904,1767,532,358.0,286771.0
PERF_02824,CMP_872,2023-09-02,179990,16120.0,4295,466,150,31.0,211878.0
PERF_02825,CMP_499,2024-06-09,43692,3214.0,6338,1169,134,98.0,305200.0
PERF_02826,CMP_528,2023-09-26,134423,13754.0,4088,814,348,476.0,63913.0
PERF_02827,CMP_884,2022-09-30,41348,2317.0,2562,467,93,411.0,48415.0
PERF_02828,CMP_080,2023-07-20,194341,21491.0,4040,458,349,312.0,213454.0
PERF_02829,CMP_130,2024-11-24,77529,,3629,560,228,488.0,464615.0
PERF_02830,CMP_436,2023-05-06,177834,16862.0,25695,2450,2548,307.0,60220.0
PERF_02831,CMP_265,2024-04-15,95055,9054.0,9445,1065,209,194.0,34297.0
PERF_02832,CMP_424,2023-04-01,90123,9025.0,6947,349,282,310.0,143372.0
PERF_02833,CMP_324,2022-04-08,148170,16353.0,17265,1583,1431,415.0,0.0
PERF_02834,CMP_570,2022-12-23,182859,15472.0,21257,2548,1341,212.0,451904.0
PERF_02835,CMP_803,2024-04-18,2462,129.0,169,24,12,347.0,0.0
PERF_02836,CMP_179,2024-04-10,153016,16067.0,18150,3415,512,333.0,463675.0
PERF_02837,CMP_386,2023-07-28,190454,15693.0,26123,3869,717,0.0,236283.0
PERF_02838,CMP_842,2023-02-15,30999,1932.0,4395,864,232,152.0,0.0
PERF_02839,CMP_744,2022-06-08,13563,439.0,1176,153,72,459.0,451364.0
PERF_02840,CMP_685,2024-07-31,120081,3305.0,4746,355,454,281.0,457192.0
PERF_02841,CMP_104,2023-09-23,78590,7986.0,10178,1006,974,338.0,240936.0
PERF_02842,CMP_344,2022-04-19,136355,8977.0,12998,1310,847,328.0,332007.0
PERF_02843,CMP_802,2024-07-17,24282,443.0,2189,248,147,57.0,
PERF_02844,CMP_288,2024-08-23,29882,862.0,2432,264,51,16.0,441754.0
PERF_02845,CMP_162,2024-01-30,63942,5034.0,5071,737,427,472.0,353593.0
PERF_02846,CMP_471,2024-02-08,74560,2954.0,4651,647,327,94.0,176116.0
PERF_02847,CMP_672,2023-08-17,179380,17999.0,14887,757,510,376.0,425938.0
PERF_02848,CMP_328,2025-05-09,173425,4454.0,7127,1293,265,305.0,0.0
PERF_02849,CMP_968,2023-10-24,41949,4834.0,3339,291,115,465.0,237636.0
PERF_02850,CMP_581,2024-12-19,185605,3056.0,18431,2715,1030,67.0,154954.0
PERF_02851,CMP_314,2024-08-01,99417,4474.0,12902,2370,576,180.0,367163.0
PERF_02852,CMP_258,2024-09-10,112388,4286.0,13262,2055,1130,404.0,494685.0
PERF_02853,CMP_962,2025-02-09,179171,2112.0,9245,1017,703,430.0,268397.0
PERF_02854,CMP_909,2023-10-09,39501,911.0,5279,715,527,127.0,145936.0
PERF_02855,CMP_152,2022-06-09,105874,5846.0,15868,3080,610,19.0,423994.0
PERF_02856,CMP_779,2024-01-20,159418,15192.0,23294,2589,1556,66.0,163745.0
PERF_02857,CMP_673,2024-11-28,128035,14910.0,16797,2519,569,383.0,0.0
PERF_02858,CMP_340,2025-03-11,49757,3807.0,3498,261,184,317.0,0.0
PERF_02859,CMP_533,2023-02-03,110301,5933.0,16064,3089,1052,208.0,468948.0
PERF_02860,CMP_108,2022-05-12,99816,7698.0,9652,1770,656,420.0,480625.0
PERF_02861,CMP_171,2022-08-27,57449,2600.0,5277,641,516,284.0,373305.0
PERF_02862,CMP_644,2023-01-28,119211,9203.0,8151,1362,171,62.0,276351.0
PERF_02863,CMP_957,2022-12-12,13807,932.0,1832,160,125,126.0,0.0
PERF_02864,CMP_299,2022-03-24,159104,10829.0,7103,1169,190,64.0,
PERF_02865,CMP_430,2022-09-28,18432,771.0,487,95,36,476.0,441441.0
PERF_02866,CMP_565,2022-09-28,190891,17594.0,5488,926,435,338.0,18697.0
PERF_02867,CMP_521,2022-05-18,192650,21757.0,5624,534,119,264.0,260892.0
PERF_02868,CMP_922,2022-04-19,40926,4466.0,5306,639,120,313.0,338865.0
PERF_02869,CMP_983,2022-07-18,176993,9241.0,7215,1211,686,69.0,6954.0
PERF_02870,CMP_527,2024-10-04,163813,19110.0,17096,997,591,172.0,17242.0
PERF_02871,CMP_634,2023-04-25,112837,6442.0,16080,1050,1535,286.0,211071.0
PERF_02872,CMP_613,2022-08-22,149998,17012.0,19131,2521,1871,418.0,0.0
PERF_02873,CMP_672,2023-09-29,97998,5316.0,3637,184,210,186.0,491336.0
PERF_02874,CMP_905,2022-04-25,118589,9217.0,8677,1652,472,,81182.0
PERF_02875,CMP_321,2025-03-09,171822,19018.0,17775,2945,1563,3.0,418020.0
PERF_02876,CMP_970,2024-07-10,129647,4970.0,14573,1423,1415,336.0,347279.0
PERF_02877,CMP_093,2025-01-12,83771,8674.0,2731,157,161,100.0,39416.0
PERF_02878,CMP_981,2022-12-29,92648,1559.0,6900,1129,558,91.0,77867.0
PERF_02879,CMP_017,2023-01-07,88431,8990.0,10324,1420,802,302.0,254901.0
PERF_02880,CMP_055,2023-06-17,56041,3393.0,2504,400,212,436.0,145211.0
PERF_02881,CMP_388,2023-04-04,118585,4924.0,11759,1963,699,,281255.0
PERF_02882,CMP_766,2023-07-26,34730,3305.0,2117,126,206,2.0,247643.0
PERF_02883,CMP_823,2023-02-28,85240,1567.0,10093,612,582,17.0,361742.0
PERF_02884,CMP_878,2024-05-30,94658,1881.0,10446,2028,348,275.0,42134.0
PERF_02885,CMP_456,2023-07-19,93189,4863.0,13634,757,1160,285.0,267801.0
PERF_02886,CMP_286,2024-08-23,91259,4389.0,10627,1693,899,164.0,237921.0
PERF_02887,CMP_587,2024-01-25,72106,6418.0,7245,1089,289,341.0,0.0
PERF_02888,CMP_179,2024-03-24,13292,1078.0,1684,84,72,300.0,435569.0
PERF_02889,CMP_756,2024-12-26,4303,382.0,264,25,16,9.0,
PERF_02890,CMP_277,2024-03-13,187605,13142.0,8098,1381,177,107.0,207389.0
PERF_02891,CMP_978,2023-07-05,43026,4061.0,4990,279,304,468.0,291813.0
PERF_02892,CMP_364,2024-08-28,180435,20630.0,18347,2825,397,227.0,7526.0
PERF_02893,CMP_424,2023-03-17,103692,4706.0,10270,1034,1003,195.0,230286.0
PERF_02894,CMP_767,2024-06-11,158368,,7361,629,571,67.0,489919.0
PERF_02895,CMP_903,2022-10-26,159571,18893.0,9414,1670,567,259.0,400553.0
PERF_02896,CMP_218,2024-08-04,128764,1890.0,14624,2058,857,496.0,0.0
PERF_02897,CMP_331,2023-09-13,11754,1383.0,1328,185,91,276.0,432134.0
PERF_02898,CMP_029,2023-11-26,59289,1107.0,2724,486,86,199.0,51461.0
PERF_02899,CMP_088,2025-04-21,141801,5718.0,9076,517,299,204.0,346054.0
PERF_02900,CMP_545,2022-10-17,30212,2276.0,2188,206,123,350.0,84326.0
PERF_02901,CMP_533,2023-01-19,5742,255.0,563,67,11,244.0,191504.0
PERF_02902,CMP_765,2025-04-20,78664,4942.0,8713,1468,776,347.0,406052.0
PERF_02903,CMP_462,2025-02-17,168922,18327.0,5133,834,221,381.0,0.0
PERF_02904,CMP_107,2024-09-14,151023,7141.0,7808,709,703,248.0,215000.0
PERF_02905,CMP_629,2025-04-16,107809,3210.0,6735,1103,337,1.0,
PERF_02906,CMP_185,2023-01-24,197356,10317.0,22929,2182,696,248.0,476642.0
PERF_02907,CMP_960,2024-02-17,2556,86.0,180,19,8,416.0,0.0
PERF_02908,CMP_959,2024-02-27,11886,636.0,606,105,30,66.0,466095.0
PERF_02909,CMP_878,2024-04-30,170601,13590.0,9311,476,592,61.0,0.0
PERF_02910,CMP_265,2024-04-14,154784,2293.0,5475,409,462,121.0,76058.0
PERF_02911,CMP_542,2025-02-07,36456,458.0,1972,145,70,,195525.0
PERF_02912,CMP_391,2024-04-19,123549,10695.0,8360,1493,551,,206742.0
PERF_02913,CMP_503,2022-06-16,13986,1098.0,1249,70,111,237.0,428151.0
PERF_02914,CMP_914,2024-08-19,78404,6489.0,4195,381,295,487.0,0.0
PERF_02915,CMP_057,2023-04-22,75928,6999.0,11020,1016,471,168.0,48481.0
PERF_02916,CMP_930,2024-08-14,147129,1734.0,13673,2156,924,178.0,278554.0
PERF_02917,CMP_453,2024-12-27,75289,8093.0,9778,1606,506,207.0,89014.0
PERF_02918,CMP_948,2025-02-10,40166,946.0,4022,232,305,194.0,0.0
PERF_02919,CMP_424,2023-03-26,27882,2765.0,3603,347,194,229.0,0.0
PERF_02920,CMP_299,2022-04-01,168863,4554.0,12632,2377,268,100.0,33971.0
PERF_02921,CMP_216,2022-10-07,133112,6677.0,3890,751,289,34.0,357196.0
PERF_02922,CMP_028,2023-04-22,167411,19189.0,12557,2151,568,27.0,231706.0
PERF_02923,CMP_888,2022-09-19,17210,879.0,745,71,27,302.0,232912.0
PERF_02924,CMP_667,2022-01-09,15841,,2311,369,113,49.0,168706.0
PERF_02925,CMP_254,2025-04-08,153967,2461.0,17544,1201,1661,40.0,489849.0
PERF_02926,CMP_424,2023-03-29,168044,12319.0,12052,2346,1144,433.0,305473.0
PERF_02927,CMP_866,2023-05-13,113639,5262.0,15349,2042,546,165.0,260468.0
PERF_02928,CMP_968,2023-11-15,165417,13855.0,13200,1742,271,351.0,405748.0
PERF_02929,CMP_659,2025-04-21,64671,7716.0,7128,1262,599,45.0,129115.0
PERF_02930,CMP_525,2023-12-29,2567,,84,6,1,184.0,127822.0
PERF_02931,CMP_916,2022-07-29,50716,5250.0,1961,305,148,108.0,70867.0
PERF_02932,CMP_018,2024-09-11,149248,17881.0,10840,963,378,287.0,169904.0
PERF_02933,CMP_460,2022-11-15,43956,4382.0,6220,1146,353,316.0,343224.0
PERF_02934,CMP_493,2024-09-26,68708,1936.0,5602,479,530,81.0,281450.0
PERF_02935,CMP_290,2023-04-13,171840,4377.0,6489,992,141,48.0,1069.0
PERF_02936,CMP_448,2025-02-10,111960,8716.0,5557,943,340,150.0,0.0
PERF_02937,CMP_918,2022-04-26,130667,10790.0,12884,1659,1174,4.0,254373.0
PERF_02938,CMP_238,2023-12-23,85169,8927.0,5337,481,252,459.0,480638.0
PERF_02939,CMP_596,2024-11-25,85831,4978.0,9412,1349,340,491.0,16442.0
PERF_02940,CMP_279,2024-08-28,188857,19179.0,23138,4574,857,79.0,398603.0
PERF_02941,CMP_007,2025-01-30,164949,14798.0,6527,451,365,239.0,493428.0
PERF_02942,CMP_451,2024-02-19,109571,11782.0,9402,1824,906,205.0,383789.0
PERF_02943,CMP_134,2022-05-31,8412,940.0,652,52,31,121.0,19115.0
PERF_02944,CMP_755,2023-09-29,162051,7203.0,16384,2775,504,147.0,0.0
PERF_02945,CMP_873,2024-08-31,168854,10472.0,18919,3011,578,253.0,
PERF_02946,CMP_535,2024-10-01,125057,12001.0,8464,635,476,70.0,486492.0
PERF_02947,CMP_313,2024-12-01,113643,11517.0,2476,138,189,97.0,348267.0
PERF_02948,CMP_826,2023-12-26,167276,17256.0,20950,2315,2019,134.0,383168.0
PERF_02949,CMP_159,2022-04-07,75114,5491.0,4112,572,294,106.0,0.0
PERF_02950,CMP_970,2024-07-07,154898,13458.0,14590,1789,962,277.0,442510.0
PERF_02951,CMP_786,2023-01-10,21286,816.0,2954,371,67,378.0,166147.0
PERF_02952,CMP_309,2023-09-17,4724,497.0,461,78,16,421.0,458385.0
PERF_02953,CMP_379,2022-05-26,78751,2662.0,2924,243,196,457.0,69557.0
PERF_02954,CMP_508,2022-11-15,42143,3752.0,4051,770,253,333.0,0.0
PERF_02955,CMP_608,2024-06-23,28349,1311.0,1629,309,62,8.0,0.0
PERF_02956,CMP_140,2023-08-21,48828,4167.0,3750,580,350,83.0,0.0
PERF_02957,CMP_471,2024-01-30,156078,18251.0,17389,1662,1040,88.0,488139.0
PERF_02958,CMP_810,2023-09-09,90393,4858.0,7226,907,428,433.0,263766.0
PERF_02959,CMP_978,2023-06-19,38052,4185.0,1398,164,99,332.0,173924.0
PERF_02960,CMP_748,2023-01-28,77054,1341.0,6771,728,177,374.0,380236.0
PERF_02961,CMP_854,2022-06-07,151872,12251.0,10950,1315,1077,306.0,457046.0
PERF_02962,CMP_323,2024-06-11,103607,1315.0,11223,1428,841,319.0,407346.0
PERF_02963,CMP_980,2024-03-24,51540,5524.0,4659,911,412,439.0,81827.0
PERF_02964,CMP_622,2022-10-02,104539,10290.0,2779,365,183,72.0,202426.0
PERF_02965,CMP_950,2023-08-20,35710,386.0,2657,274,120,230.0,214045.0
PERF_02966,CMP_319,2025-02-13,87650,5690.0,12313,2364,563,384.0,466812.0
PERF_02967,CMP_374,2023-03-08,93291,1957.0,13582,1198,739,2.0,0.0
PERF_02968,CMP_665,2023-04-08,138304,8174.0,12133,2079,1027,438.0,0.0
PERF_02969,CMP_441,2024-11-19,94693,1689.0,6603,583,188,89.0,452713.0
PERF_02970,CMP_697,2024-02-05,69160,1214.0,5989,848,566,2.0,0.0
PERF_02971,CMP_332,2025-01-02,53845,3673.0,7461,1490,159,397.0,167869.0
PERF_02972,CMP_993,2022-05-08,11982,1082.0,944,182,49,23.0,157394.0
PERF_02973,CMP_679,2023-06-03,71197,1917.0,3387,496,84,,175474.0
PERF_02974,CMP_063,2023-11-03,142703,11025.0,12773,696,877,446.0,
PERF_02975,CMP_266,2024-10-01,71546,5972.0,1543,255,109,421.0,313673.0
PERF_02976,CMP_400,2023-09-03,151957,16189.0,5704,518,565,284.0,110966.0
PERF_02977,CMP_073,2024-08-17,103037,7937.0,9114,864,848,237.0,396056.0
PERF_02978,CMP_211,2022-11-10,198077,17043.0,11664,1474,1151,293.0,336659.0
PERF_02979,CMP_714,2025-03-08,151218,5690.0,3394,341,292,389.0,
PERF_02980,CMP_359,2023-08-25,114297,1156.0,12942,1134,411,446.0,24223.0
PERF_02981,CMP_926,2024-06-14,62149,7249.0,4101,531,401,71.0,147992.0
PERF_02982,CMP_577,2023-05-09,5603,344.0,727,53,27,288.0,349645.0
PERF_02983,CMP_209,2024-04-02,124513,5158.0,9560,997,470,485.0,0.0
PERF_02984,CMP_250,2022-07-10,18483,1228.0,1391,125,128,267.0,106626.0
PERF_02985,CMP_384,2024-06-16,132297,8919.0,15096,2654,688,328.0,208844.0
PERF_02986,CMP_359,2023-08-27,135821,13399.0,7597,1030,248,331.0,89245.0
PERF_02987,CMP_937,2024-04-25,9160,834.0,612,80,47,387.0,241777.0
PERF_02988,CMP_928,2022-10-20,126977,5355.0,11062,716,1090,98.0,202299.0
PERF_02989,CMP_873,2024-10-17,48656,,2324,453,216,44.0,426702.0
PERF_02990,CMP_223,2024-07-20,24678,1519.0,2099,197,66,195.0,431808.0
